heteriske_code,heteriske_name,category,permit_link
1815,"חסדך יסעדני בע""מ","גמחי""ם",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/חסדך-יסעדני-בעמ.pdf
678,"טאבו נדל""ן ויזמות","נדל""ן",https://drive.google.com/file/d/1iLf6nBZc2_lHqfGK7jv2IoQ_qvjpoHpu/view?usp=drive_link
2801,"טובר אחזקות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/טובר-אחזקות-בעמ.pdf
2554,"טובר נדלן בע""מ",כללי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/טובר-נדלן-בעמ.pdf
2144,טועמיה,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/טועמיה.pdf
1997,"טי.סי.אי תמ""א במרכז בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/טי.סי.אי-תמא-במרכז-בעמ.pdf
2324,טליה איפור וסירוק,איפור,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/טליה-איפור-וסירוק.pdf
2116,י,עוגות וקינוחים,https://drive.google.com/file/d/12W8_SZkEWYLek0s4HUYPSsFgcbIupuvi/view?usp=sharing
1690,"י.ברסקי - איי בי תקשורת בע""מ",תקשורת,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/י.ברסקי-איי-בי-תקשורת-בעמ.pdf
1961,"יו אס טקסס בע""מ",יעוץ,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יו-אס-טקסס-בעמ.pdf
887,יואל דיקשטיין תיירות,תיירות,https://drive.google.com/file/d/1m5aZE5_gcKKkzGgMte1_hol7OTIrTU3U/view?usp=sharing
1941,יובלים,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יובלים.pdf
99,יונתן מנור מחשבים ורשתות,לצפיה בהיתר עסקה,https://drive.google.com/file/d/1h43La4PGsG3SD_VGQz_Vz9D8OuGs-NfO/view?usp=sharing
724,יוסף אילנברג י.נ.נ.א. שירותי אחזקה והפצה,הפקות מדיה,https://drive.google.com/file/d/1PYQgawyO_-PmYfnQOH4qjORFhEiCOy7p/view?usp=sharing
2815,יוסף עשת,אחזקות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/יוסף-עשת.pdf
676,יופי של ריהוט סניף אלעד,רהיטים,https://drive.google.com/file/d/1ErHA3OoeCu0pxjQJfBc5bBgWz_xqAzZN/view?usp=sharing
2143,יוקרתית,ביגוד והנעלה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יוקרתית-.pdf
714,יין ומשקאות לוק,שיווק משקאת,https://drive.google.com/file/d/1Q8HY_Rp9P3_nAMeMgfBQ1wrvWASuEUD-/view?usp=sharing
1738,"יעד שיאן ניהול פרויקטים ויזמות בע""מ",אשראי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יעד-שיאן-ניהול-פרויקטים-ויזמות-בעמ.pdf
447,"כ""ט בנובמבר מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/101AdevjW51HQCgarpbqYf9YnXYivH9Xz/view?usp=sharing
27,כהן אודליה,אופטיקה,https://drive.google.com/file/d/1gBWn9hNWk8h9OsyiGnhyxJq6OnnuDDFE/view?usp=sharing
1977,כידון,עיצובים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כידון.pdf
1505,כל בו הכוכב,טמבור,https://heteriske.com/wp-content/uploads/custom_uploads/2026/06/היתע-כל-בו-הכוכב.pdf
764,כסטלס,תיירות,https://drive.google.com/file/d/1IrmoGUIB6ZOGVGgl0GSAC1aVLvwT3jYf/view?usp=sharing
1814,כפתור ופרח אורלוגין,עיצובים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כפתור-ופרח-אורלוגין.pdf
1878,"כרמים נווה פת בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כרמים-נווה-פת-בעמ.pdf
1900,"כרמים קרתא בן גמלא 6-8-10 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כרמים-קרתא-בן-גמלא-6-8-10-בעמ.pdf
1901,"כרמים קרתא בן גמלא ברוריה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כרמים-קרתא-בן-גמלא-ברוריה-בעמ.pdf
1902,"כרמים קרתא סן מרטין 4+6 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כרמים-קרתא-סן-מרטין-46-בעמ.pdf
1860,ל.שני,יעוץ,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ל.שני.pdf
762,"לואן וייז (ישראל) בע""מ",יבוא ושיווק עץ,https://drive.google.com/file/d/1wgHykqUQM_UHw4oF2lU27uagPSkdOesG/view?usp=sharing
761,"לואן וייז בע""מ",יבוא ושיווק עץ,https://drive.google.com/file/d/1cj2GpQ7abNyLmGkgzhl4PuYbydoTa2qI/view?usp=sharing
1947,לוי -נוי דוד נחום,יעוץ,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/לוי-נוי-דוד-נחום.pdf
1712,ליברמן רהיטים,ריהוט,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ליברמן-רהיטים.pdf
1838,ליזרוביץ ישראל,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ליזרוביץ-ישראל.pdf
1844,לינדר משכנתאות והלוואות,אשראי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/לינדר-משכנתאות-והלוואות-.pdf
13,ליצ'י - בגדי ילדים,מוזיקה,https://drive.google.com/file/d/1URsoS_dZb5e9P6OGXl21aHxxJ44BAi1y/view?usp=sharing
625,"מ לסר בע""מ",מזון,https://drive.google.com/file/d/1wGs4lHeHArL-k7GvWvcmFfWfLaW1qEug/view?usp=sharing
617,"מ.ב.צ. יזמות והשקעות בע""מ","נדל""ן",https://drive.google.com/file/d/1GFhp_EQiAVVWdsNj_0qwiC4chMEG4oD9/view?usp=sharing
20,מ.ר תקשורת,תקשורת לעסקים,https://drive.google.com/file/d/1j_E00kQNOLtB004MQruc7eZ22ZnqxmjA/view?usp=sharing
1970,"מאגר אוקיאנוס במרינה החדשה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מאגר-אוקיאנוס-במרינה-החדשה-בעמ.pdf
2808,"מאה שערים השקעות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מאה-שערים-השקעות-בעמ.pdf
31,מאסטרפון,סלולר ואביזרים,https://drive.google.com/file/d/1vN5x7hCG__G4wKmLBKs0tZAYgGZIFUHE/view?usp=sharing
2811,"מבשלות בירת הגולן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מבשלות-בירת-הגולן-בעמ-2.pdf
2810,מבשלת הגולן א.ח.ר (2009),"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מבשלת-הגולן-א.ח.ר-2009.pdf
725,"מגדלור לקהילה ולרוח (ע""ר)",עתונות,https://drive.google.com/file/d/1SEMZmMJ1lHndbYfpphdowzT7Vb4qwlkU/view?usp=sharing
439,"מגדלי קטמון מקבוצת בית ירושלמי - גראנד יזמות בע""מ",בנייה,https://drive.google.com/file/d/1wbLLcjbRkKMfpx7euRVhpvMyi9zjbWlm/view?usp=drive_link
442,"מגורים מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/1c2HbsF3hyFz0L00WyMnmNkspnRCF2QtG/view?usp=drive_link
538,"מגן אפיקים בע""מ",מימון,https://drive.google.com/file/d/1yRs6Sx1ADHaXXxrxTua3RqVdvbJwQEVp/view?usp=sharing
469,מגן דוד אדום,"מד""א",https://drive.google.com/file/d/15XmX5-da5QNEQ3ceqJhrKlE-EltrHygX/view?usp=sharing
197,"מוזס יהונתן בע""מ",חשמל,https://drive.google.com/file/d/1wSsuZyxc2qxbGt1lhINLJ4jGSZdyQGaI/view?usp=drive_link
626,"מוסדות הגר""א רמת בית שמש (ע""ר)",חינוך,https://drive.google.com/file/d/10T97WqvN4EjGaOiQdzGpYm78WTNx6M7P/view?usp=sharing
1816,מוסדות חסידי בעלזא -בית שמש,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מוסדות-חסידי-בעלזא-בית-שמש.pdf
616,"מוסדות מחנה ישראל מרכז להנחלת ערכי היהדות בירושלים (ע""ר)",חינוך,https://drive.google.com/file/d/1sZZobZHP_9-uMprVLkSh36e9PQTU26vY/view?usp=sharing
636,מועצה אזורית מרחבים,רשות מקומית,https://drive.google.com/file/d/1uaaGaN0qiIW1ynqI3u8L3kEVQV8SMv_g/view?usp=sharing
1992,מועצה מקומית אלפי מנשה,רשויות מקומיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מועצה-מקומית-אלפי-מנשה.pdf
2164,מועצה מקומית חריש,רשויות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מועצה-מקומית-חריש.pdf
5,מוריה שפרינגר- מיתוג,ייעוץ עסקי,https://drive.google.com/file/d/1KqdLlzUAG-Tb4o1p4P-pQSpcRJo3ZyGc/view?usp=sharing
1963,"מורינגה עץ הפלא בע""מ",ריהוט,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מורינגה-עץ-הפלא-בעמ.pdf
2007,מטעמים,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מטעמים.pdf
531,"מטרה הפקות בע""מ",מאגד אשראי,https://drive.google.com/file/d/10Q4WoLGgB8YciJVs4-MBCSLfy00SwNvN/view?usp=sharing
1829,"מידר גני עדן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מידר-גני-עדן-בעמ.pdf
1830,"מידר לב העיר בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מידר-לב-העיר-בעמ.pdf
530,מיטב מימון שותפות מוגבלת,מימון,https://drive.google.com/file/d/1KX4a9-mwLD-_w5BghSBV7KxkKPxEHtiW/view?usp=sharing
1986,מיכאל גבאי,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מיכאל-גבאי.pdf
1507,"מיכל סבה - משרד רו""ח וייעוץ מס",ייעוץ מס,https://heteriske.com/wp-content/uploads/custom_uploads/2026/06/היתע-משרד-ייעוץ-מס.pdf
3285,מילשטיין אהובה,קליניקה - רפואה אלטרנטיבית,https://drive.google.com/file/d/1WOZdLfyNpIv3tQ-s-bAaJUe_Dysq3wa3/view?usp=sharing
1886,"מימון אגריפס בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מימון-אגריפס-בעמ.pdf
1887,"מימון פעמון בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מימון-פעמון-בעמ.pdf
1862,"מיקרוקיט בע""מ",רפואה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מיקרוקיט-בעמ.pdf
10,מירב בן עבו - פרודקשיין,הפקות מדיה,https://drive.google.com/file/d/1ayg1NDpjWHfv-toHZpMXjPrQy0QmQRxp/view?usp=sharing
17,מכבסת האמוראים,מכבסה,https://drive.google.com/file/d/1XFtFwsHSXj-JnwbKUb1hDkuhnxvJeybc/view?usp=sharing
716,מכבסת שלגית,מכבסה,https://drive.google.com/file/d/1FbScrqVvGK7DPB0mV_tiK1eOhAsrT0MB/view?usp=sharing
1914,מכולת הקריה,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכולת-הקריה-.pdf
1111,מכולת הקריה,מכולת,https://drive.google.com/file/d/1R_nGOHuptLJ3-haX7KTncuAjS1aP8LmC/view?usp=drive_link
1715,מכולתת ציטליין 20,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכולתת-ציטליין-20.pdf
1693,מכון ואנוהו,יודיאקה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכון-ואנוהו.pdf
520,"מכון חינוך וסיוע בית רבקה באידיש חסידי (ע""ר)",חינוך,https://drive.google.com/file/d/1xj_R-VRLyzJz_rwXJrducQxwuWR4XUXq/view?usp=sharing
2816,מכון לאוקמי גירסא,מכון לימודים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מכון-לאוקמי-גירסא.pdf
1795,מכון סופרי המלך,"סת""ם",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכון-סופרי-המלך.pdf
1843,מכללה אקדמית הדסה,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכללה-אקדמית-הדסה.pdf
1984,מלול מאור,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מלול-מאור-.pdf
8,מלכות שטריימלאך,שטריימלאך,https://drive.google.com/file/d/1NOcFNtjx0uRlL77Fz-zAYk_aNJCwdKzm/view?usp=sharing
720,"ממתקי שהכל בע""מ",מכולת,https://drive.google.com/file/d/1HretMvD1UJYQpuV1RhVsFtRvZ3c8a0jN/view?usp=sharing
1678,מנג'ט,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מנגט-רוזנפלד-טאבה.pdf
28,מנדלוביץ בתיה יהודית,אולפן הקלטות,https://drive.google.com/file/d/1HxVONrEDWqfRJyh6lsplh8mlZDb_eVGf/view?usp=sharing
476,"מנוס - אליעזר הלוי 28 בע""מ",בנייה,https://drive.google.com/file/d/1hE_r-Ph9QHbAdrRRMWfGKUh8Tp-31NxH/view?usp=sharing
480,"מנוס - בוליביה 4 בע""מ",בנייה,https://drive.google.com/file/d/1hu6ij3ZmfSWLZMic3nQOLt4eMbYaXCbG/view?usp=sharing
478,"מנוס - בר יוחאי 18 בע""מ",בנייה,https://drive.google.com/file/d/1LrjErHJ7MyeOdkis8fc1RuZAkbjDStMC/view?usp=sharing
466,"מנוס - דידס 6 בע""מ",בנייה,https://drive.google.com/file/d/1iemPEZ_YhgJ-YG5umpN-OlN1-E5k0fA6/view?usp=sharing
477,"מנוס - ים סוף 3 בע""מ",בנייה,https://drive.google.com/file/d/14MyoInotPT_DMtx9KYghydDOmqGY-i_H/view?usp=sharing
463,"מנוס - ים סוף 5 בע""מ",בנייה,https://drive.google.com/file/d/1-ejABviB_m3xp9c3Xy4jPKn3CY89KjBq/view?usp=sharing
465,"מנוס - ריש לקיש 10 בע""מ",בנייה,https://drive.google.com/file/d/11vSO-jEf6pqdcQ5w4yq_N9O0n0PGvFuN/view?usp=sharing
621,"מנוס - שירותי ניהול בע""מ","נדל""ן",https://drive.google.com/file/d/1ARpmV91kX9Bqae0k-v39sp6zyJQur7GP/view?usp=sharing
462,"מנוס בן יפונה 8 בע""מ",בנייה,https://drive.google.com/file/d/1-SvDu-nc3RhhR2Pt5Omca2cJD8noYopp/view?usp=sharing
481,"מנוס השיירות 3 בע""מ",בנייה,https://drive.google.com/file/d/1AiSr_OuxqVpYYFUlDsy9frfUp69Rt-v7/view?usp=sharing
482,"מנוס- מקסיקו 22 בע""מ",בנייה,https://drive.google.com/file/d/1VK7Ns2fYb4OFZAyKx_igDRqSxp7eCwLJ/view?usp=sharing
479,"מנוס-אלעזר המודעי 4 בע""מ",בנייה,https://drive.google.com/file/d/1IOC4PBi6RfdB1_zd2DHERy_WKPiMkagG/view?usp=sharing
1689,מסגריית פאלוך,ריהוט,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מסגריית-פאלוך.pdf
1975,מעדנית אגמים,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מעדנית-אגמים.pdf
619,"מפעלות חסדי יוסף לחינוך ונתינה (ע""ר)",קהילה וחסד,https://drive.google.com/file/d/1x9yg61hKOfJ1GCZLM_iCzt7zVAdyLqIx/view?usp=sharing
69,מפעלי חינוך וחסד,חינוך,https://drive.google.com/file/d/1OvaT4MBNwBU0OXSln1MTUHgz0owqccaq/view?usp=sharing
648,"מפרץ עכו-חיפה 1934 בע""מ","השקעות ונדל""ן",https://drive.google.com/file/d/1CHUz2gIMEd0gNoBzjT0h5XuCgbood_rK/view?usp=sharing
1703,מקור הברכה,מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מקור-הברכה.pdf
1868,"מקור חיים החדשה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מקור-חיים-החדשה-בעמ.pdf
2548,"מרומי צפת העתיקה בע""מ",כללי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מרומי-צפת-העתיקה-בעמ.pdf
1863,"מרכז הפעמון - חברה לניהול ואחזקה 92' בע""מ",ניהול ועד בית,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מרכז-הפעמון-חברה-לניהול-ואחזקה-92-בעמ.pdf
198,"מרכז לסת""ם","סת""ם",https://drive.google.com/file/d/1GF43mlAatuW2rIomRqloGj0kvSpVMARr/view?usp=drive_link
6,מרכזול,מזון,https://drive.google.com/file/d/1VLq2WN2uwyuBRDub2q2LyNn5SxkF5Nsf/view?usp=sharing
65,מרפאת שיניים,רפואת שיניים,https://drive.google.com/file/d/1HJGcrGK4V5lgVqJ0DL68oXq_GZ-aMEcc/view?usp=sharing
195,"מש""י - מרכז שקום ילדים",מוסדות ציבוריים,https://drive.google.com/file/d/1nb_6ep8f7mAyXNe0N-CVAsBB2l4wPZxg/view?usp=drive_link
1797,משה שמשון,שונות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/משה-שמשון.pdf
1857,"משי נט מ.נ. בע""מ",מחשבים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/משי-נט-מ.נ.-בעמ.pdf
723,משכנטיים,משכנתאות,https://drive.google.com/file/d/1VXhbRCbiNqupxDuYljK9GdtoVP0CRDyD/view?usp=sharing
1922,"משכני הדרים בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/משכני-הדרים-בעמ.pdf
1120,משכנתא 10,מימון,https://drive.google.com/file/d/1MFG1sdLLOZwp9rd15ZUUxPboeNy6Y5kA/view?usp=sharing
1870,"משקיעים בירושלים ייעוץ והשקעות נדל""ן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/משקיעים-בירושלים-ייעוץ-והשקעות-נדלן-בעמ.pdf
1670,מתאים לך יופי,פאנות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מתאים-לך-יופיאקרמן-מיכל.pdf
1839,מתבגרים לחיים,יעוץ,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מתבגרים-לחיים.pdf
650,"מתד ייזום והשקעות בע""מ","נדל""ן",https://drive.google.com/file/d/1mBvsql0XCc3mur-Tefk6JkLiTAyNIwfx/view?usp=sharing
488,"מתחדשים בעיר מקבוצת בית ירושלמי שלי בע""מ",בנייה,https://drive.google.com/file/d/11nAecoqnihP0URbHksHkaiVTqJCJWCrZ/view?usp=drive_link
1679,נגריית גולדברג,ריהוט,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/נגריית-גולדברג.pdf
448,"נדל""ן מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/1E7MKUbj8cBjAgmPTPfGFkI4qt1-JyflK/view?usp=sharing
533,"נדרים קארד בע""מ",פיננסים,https://drive.google.com/file/d/1JLEhoJ2s-eBMj5aDAlK-7AuE5uQKXd7E/view?usp=sharing
1848,נופטק מחשבים,מחשבים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/נופטק-מחשבים.pdf
753,"נופי אילן הירוקה בע""מ","נדל""ן",https://drive.google.com/file/d/1LambZA43_DbNfB0r6NirJTyNAh-ed-9L/view?usp=sharing
1881,"נופי בית הכרם בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/נופי-בית-הכרם-בעמ.pdf
2552,"נופי צפת 2019 בע""מ",כללי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/נופי-צפת-2019-בעמ.pdf
2542,"נופי ראש פינה בע""מ",כללי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/נופי-ראש-פינה-בעמ.pdf
445,"נופים מקבוצת בית ירושלמי והדס קפיטל בע""מ",בנייה,https://drive.google.com/file/d/1Rv1bqnenTq9vOyA76sDgLoCX0dP6bssQ/view?usp=sharing
1846,"נופך - דניאל ייזום נדל""ן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/נופך-דניאל-ייזום-נדלן-בעמ.pdf
2325,"נחלת שלמה זלמן (ע""ר)",כולל אברכים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/נחלת-שלמה-זלמן-ע_ר.pdf
536,נטליה ת.א.א. השקעות,"נדל""ן",https://drive.google.com/file/d/1GarLOl7f4E1yR2WTOGe-ssY5lxP_o439/view?usp=sharing
14,"ניגון טויס בע""מ",צעצועים ומשחקים,https://drive.google.com/file/d/1fbstdwpp98JXvX85MKYhYQqhEB7PodUe/view?usp=sharing
752,"ניו אייג' מרקט בע""מ","נדל""ן",https://drive.google.com/file/d/13qM1Sbuq8rnm1RJof-OB3DxP838lx1WF/view?usp=sharing
4,ניו בורן / פיקאבו,מוצרי תינוקות,https://drive.google.com/file/d/1UFoq2XFdVWUfiauHGsvg29fT78ybPvcU/view?usp=sharing
718,"ניו סטאר סילבר בע""מ",כלי כסף,https://drive.google.com/file/d/1jmd4AoD6eLhzJPm9q6D1nMQmn3B4eA_i/view?usp=sharing
1869,"ניימן השקעות ויזמות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ניימן-השקעות-ויזמות-בעמ.pdf
459,"נימבל פיננסים בע""מ",בנייה,https://drive.google.com/file/d/1CHMzu7xezY9XON0IuYz85a1pfvgWEGY1/view?usp=sharing
451,"נצפה נוף מקבוצת בית ירושלמי שלי בע""מ",בנייה,https://drive.google.com/file/d/1QdddBq9q9cILq377uY43a9wSlnPc6TIu/view?usp=sharing
623,"נקודה מיזוג אויר בע""מ",מיזוג אוויר,https://drive.google.com/file/d/1soGDrFiVd_66fJno1tBhGPzNbisKYZZV/view?usp=sharing
677,"נשר נכסים עם עתיד בע""מ","השקעות ונדל""ן",https://drive.google.com/file/d/16scSLZsb4OP91rlGeAHalhrcDgyj2fpj/view?usp=sharing
2800,"נתניה נדלן סנטר פרמיום בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/נתניה-נדלן-סנטר-פרמיום-בעמ.pdf
649,"נתניה סי- שור דיבלופמנט קו בע""מ","נדל""ן",https://drive.google.com/file/d/1lIJbx4xpB_1C2VQOuJs4F2qHhj5QfX2q/view?usp=sharing
3287,"סאנסקרין ורוד בע""מ",אנרגיה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/09/סאנסקרין-ורוד-1.pdf
3286,"סאנפלאוור בע""מ",אנרגיה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/09/סאנפלאוור-1.pdf
440,"סביונים מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/1pfNE2QUJTckxhzxOtg_tFw1-eXVBwU77/view?usp=drive_link
1917,"סולארא בע""מ",מערכות סולאריות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/סולארא-בעמ.pdf
1864,"סופרמן - מרכולים בע""מ",מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/סופרמן-מרכולים-בעמ.pdf
1756,סוקר גרביים ואביזרי שיער,ביגוד והנעלה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/סוקר-גרביים-ואביזרי-שיער.pdf
489,"סחלבים מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/1zIWy3ALXaQnfj1ZYJZ9I_lOiyiayCzvI/view?usp=drive_link
1976,סט,עיצובים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/סט-.pdf
1849,סטודיו אורגינל,שונות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/סטודיו-אורגינל.pdf
750,"סייפקאש אפליקציות בע""מ",אשראי,https://drive.google.com/file/d/1tTi5z-QJBSqTEkiOyRI1NLK1x2INkHhH/view?usp=sharing
1704,סלון פאות ב .גולדמן,פאנות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/סלון-פאות-ב-.גולדמן.pdf
1990,"סמארטסוויץ' בע""מ",חשמל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/סמארטסוויץ-בעמ.pdf
631,"סמינר דעת ניסים (ע""ר)",חינוך,https://drive.google.com/file/d/16foUvc2rZCY-zFzyqtcf7KmyL550IpUL/view?usp=sharing
2804,"סנטר המושבה 975 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/סנטר-המושבה-975-בעמ.pdf
2546,"סנטר המושבה בע""מ",כללי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/סנטר-המושבה-בעמ.pdf
2805,"סנטר מערב העיר בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/סנטר-מערב-העיר-בעמ.pdf
1719,"ספרי גאולה 2006 בע""מ",ספרים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ספרי-גאולה-2006-בעמ.pdf
1,סתיו - עוגות מעוצבות,עוגות וקינוחים,https://drive.google.com/file/d/12W8_SZkEWYLek0s4HUYPSsFgcbIupuvi/view?usp=sharing
2118,ע,מוסדות ציבוריים,https://drive.google.com/file/d/1nb_6ep8f7mAyXNe0N-CVAsBB2l4wPZxg/view?usp=drive_link
1903,"ע.ר. קרתא בצפת בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ע.ר.-קרתא-בצפת-בעמ.pdf
1883,"ע.ר. קרתא הפעמון בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ע.ר.-קרתא-הפעמון-בעמ.pdf
1872,"ע.ר. קרתא נדל""ן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ע.ר.-קרתא-נדלן-בעמ.pdf
1880,"ע.ר. קרתא נכסים בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ע.ר.-קרתא-נכסים-בעמ.pdf
1904,"ע.ר. קרתא סנטר רמת בית שמש (משכנות שיא) בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ע.ר.-קרתא-סנטר-רמת-בית-שמש-משכנוץ-שיא-בעמ.pdf
1735,"עדיף יזמות פיתוח בע""מ",מפעלי אוכל וצרכניות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עדיף-יזמות-פיתוח-בעמ.pdf
1950,עובדיה הררי - מיקאסה,יעוץ,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עובדיה-הררי-מיקאסה.pdf
519,"עידית ייזום והשקעות בע""מ","נדל""ן",https://drive.google.com/file/d/1qBCcTeC-YJafv4OVoeJhyOsxa3vSMLaU/view?usp=sharing
1955,עידן תשמישי קדושה- בגדי שש,יודיאקה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/עידן-תשמישי-קדושה-בגדי-שש.pdf
715,עיצוב פנים הום סטיילינג,עיצוב פנים,https://drive.google.com/file/d/1RuEy4RDipsDzpFOShyscNxCoDF9Huq-Z/view?usp=sharing
433,"עיר וגן מקבוצת בית ירושלמי בע""מ",בנייה,https://drive.google.com/file/d/1dqIBB_LroxVW-5ZHbXSgwnK9gbV66J4f/view?usp=drive_link
2870,עיריית ביתר עילית,עירייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/היתר-עיסקא-עיריית-ביתר-.pdf
